Date,London futures (£ sterling/tonne),New York futures (US$/tonne),ICCO daily price (US$/tonne),ICCO daily price (Euro/tonne),MA_7,MA_30,MA_90,Price_Diff,Volatility_7,Volatility_30,Volatility_90
2019-01-23,1635.0,2276.0,2216.32,1946.0,2192.65,2233.835,2269.0975555555556,-6.730000000000018,29.8052702286685,50.208603656141115,66.7287131613356
2019-01-22,1647.33,2273.67,2213.45,1949.0,2201.5385714285717,2235.4356666666667,2267.419888888889,-2.8700000000003456,24.13193418873642,48.69527086666184,66.20069427413523
2019-01-21,1681.33,2304.67,2246.25,1976.0,2214.694285714286,2238.1796666666664,2266.147,32.80000000000018,18.425410768148154,46.80983395743127,65.48230486450153
2019-01-18,1687.33,2335.67,2265.57,1994.0,2225.962857142857,2239.6626666666666,2265.0094444444444,19.320000000000164,22.181854232973667,46.95394265276849,64.57692820899219
2019-01-17,1698.67,2370.0,2293.34,2015.0,2237.0285714285715,2241.161,2264.1034444444444,27.769999999999982,32.99765922539901,47.94869703449806,63.58248607212183
2019-01-16,1702.33,2348.33,2278.56,1998.0,2248.077142857143,2240.3430000000003,2263.336777777778,-14.7800000000002,31.940523746684445,47.056613237408826,62.97799606445952
2019-01-15,1686.33,2300.0,2235.49,1963.0,2249.8542857142857,2238.8796666666667,2262.227888888889,-43.070000000000164,30.635363476017776,46.47953338930781,62.57416280276829
2019-01-14,1702.67,2368.67,2289.41,1995.0,2260.2957142857144,2240.0263333333332,2261.4793333333337,53.92000000000007,29.743613241179567,47.30814076571203,61.82888092406754
2019-01-11,1721.33,2391.0,2309.59,2012.0,2274.0299999999997,2240.784,2261.4586666666664,20.18000000000029,26.530129414231467,48.25658251396163,61.81229889552313
2019-01-10,1732.33,2399.0,2314.95,2010.0,2283.844285714286,2242.125,2261.8038888888887,5.359999999999673,27.238340538790588,49.76746962447748,62.02532526728328
2019-01-09,1732.0,2390.0,2309.76,2004.0,2290.157142857143,2242.241,2261.8574444444444,-5.1899999999996,27.417369018168866,49.92596431540691,62.06505766694677
2019-01-08,1753.67,2410.0,2330.72,2037.0,2295.497142857143,2242.286333333333,2262.6406666666667,20.95999999999958,31.479830429631473,50.00834657870548,62.48762095409227
2019-01-07,1767.67,2433.0,2354.57,2053.0,2306.355714285714,2243.45,2263.8983333333335,23.850000000000364,37.24525466830286,52.22779052872994,63.190027111266154
2019-01-04,1744.33,2389.0,2315.36,2028.0,2317.7657142857142,2243.801,2264.591111111111,-39.210000000000036,20.293943972850677,52.68788013218246,63.41071139813794
2019-01-03,1778.67,2425.0,2345.64,2057.0,2325.7985714285714,2247.3466666666664,2265.392888888889,30.279999999999745,18.22226973661672,55.85630210747883,63.9780320655789
2019-01-02,1780.33,2422.0,2342.18,2062.0,2330.4542857142856,2250.4049999999997,2265.9855555555555,-3.4600000000000364,17.54142892240115,58.48109631262421,64.44304730717802
2018-12-31,1779.33,2440.67,2365.33,2065.0,2337.6514285714284,2254.7256666666667,2266.9792222222222,23.15000000000009,20.246608300827642,62.03805504480585,65.28165628735964
2018-12-28,1777.0,2417.67,2346.69,2051.0,2342.9271428571424,2258.625333333333,2267.697111111111,-18.639999999999873,16.168295845394308,64.05488501883912,65.80275389899826
2018-12-27,1765.0,2388.0,2318.26,2033.0,2341.1471428571426,2262.423333333333,2267.7465555555555,-28.429999999999836,18.28367916688429,64.10183188208144,65.83945426079107
2018-12-26,1740.33,2451.67,2338.52,2050.0,2338.854285714286,2266.319333333333,2267.7536666666665,20.259999999999764,17.299739746775735,65.08200625007684,65.84714837594672
2018-12-24,1715.67,2333.67,2269.19,1987.0,2332.2585714285715,2267.1216666666664,2266.920333333333,-69.32999999999993,31.070599946260845,64.95990153575521,65.34157687372608
2018-12-21,1697.67,2289.67,2231.17,1957.0,2315.905714285714,2267.8106666666663,2266.0285555555556,-38.01999999999998,48.235910156645105,64.44622002465327,65.27494402933591
2018-12-20,1699.0,2287.0,2228.48,1949.0,2299.6628571428573,2268.5796666666665,2264.7992222222224,-2.6900000000000546,56.37127333324731,63.81045755244354,64.92384057175938
2018-12-19,1720.0,2325.67,2262.47,1980.0,2284.9685714285715,2271.7833333333333,2263.9041111111114,33.98999999999978,49.372737899453796,60.84520315678153,64.38626521235301
2018-12-18,1696.33,2302.67,2233.51,1965.0,2268.8,2274.526,2263.1367777777778,-28.95999999999958,44.0350133424463,56.953731651481796,64.3317744510861
2018-12-17,1670.0,2243.33,2183.2,1925.0,2249.5057142857145,2275.4939999999997,2262.2605555555556,-50.3100000000004,48.148514293186956,55.05246792734212,64.88130920284819
2018-12-14,1678.33,2250.0,2189.57,1938.0,2228.227142857143,2275.5900000000006,2261.758777777778,6.370000000000346,32.68276850594313,54.89455704500121,65.27008075855007
2018-12-13,1686.67,2249.33,2200.17,1937.0,2218.367142857143,2275.0663333333337,2260.9404444444444,10.599999999999909,28.39510093683869,55.55476480961798,65.57813425108331
2018-12-12,1629.67,2179.67,2130.95,1876.0,2204.05,2272.724,2258.9723333333336,-69.22000000000025,42.5845633229226,60.073307435752575,66.79421079357091
2018-12-11,1609.0,2123.67,2078.92,1837.0,2182.6842857142856,2267.9196666666667,2256.0824444444443,-52.029999999999745,61.570969853028096,69.2460135286065,68.88613879055086
2018-12-10,1652.0,2212.0,2151.88,1894.0,2166.8857142857146,2265.771666666667,2253.7604444444446,72.96000000000004,50.96058243364312,71.85223410212171,68.83674484000274
2018-12-07,1644.0,2243.33,2178.88,1913.0,2159.0814285714287,2264.6193333333335,2252.2923333333333,27.0,42.54527996958737,72.98850442990607,69.01081660884086
2018-12-06,1583.67,2148.0,2095.11,1842.0,2146.497142857143,2259.5813333333335,2249.5190000000002,-83.76999999999998,47.01541155707674,79.24794568174417,70.25914285761286
2018-12-05,1582.0,2123.0,2079.48,1832.0,2130.77,2253.3783333333336,2246.1397777777775,-15.63000000000011,48.59238417768879,85.77701239732815,71.04675143703324
2018-12-04,1620.0,2192.67,2136.45,1882.0,2121.667142857143,2248.1486666666665,2243.751888888889,56.9699999999998,38.30401881284963,88.0101870570196,71.08211821560843
2018-12-03,1626.67,2210.0,2149.89,1894.0,2124.3728571428574,2243.8596666666667,2241.1466666666665,13.440000000000055,39.712087041794774,89.59796189541223,70.16160935215301
2018-11-30,1627.67,2211.67,2154.66,1903.0,2135.192857142857,2241.1653333333334,2238.715888888889,4.769999999999982,35.3415269036517,91.06170601122028,69.3116442842649
2018-11-29,1611.33,2183.67,2132.11,1873.0,2132.3685714285716,2235.922,2236.1375555555555,-22.549999999999727,34.56720094286563,92.7018833796481,68.90765252058593
2018-11-28,1599.0,2135.67,2096.95,1858.0,2120.6642857142856,2228.8340000000003,2233.1838888888888,-35.16000000000031,29.725349372385885,94.97632854302931,69.11521409542067
2018-11-27,1608.67,2152.33,2109.65,1870.0,2122.7414285714285,2221.9906666666666,2230.3585555555555,12.700000000000273,28.10595929142633,95.94871305826193,68.90743598308477
2018-11-26,1583.0,2132.33,2089.81,1843.0,2124.217142857143,2214.659,2227.575,-19.840000000000146,25.616899836145176,97.40321160036606,69.47279257626448
2018-11-23,1589.33,2137.0,2095.57,1849.0,2118.3771428571426,2206.8206666666665,2225.1086666666665,5.760000000000218,26.98650941764317,97.20278011289169,70.1795369862403
2018-11-22,1605.0,2145.0,2115.51,1855.0,2113.4657142857145,2198.852,2223.1336666666666,19.940000000000055,23.15144189844801,94.43220817473203,70.73896522376398
2018-11-21,1611.67,2153.0,2116.35,1856.0,2107.9928571428572,2192.2183333333332,2221.652111111111,0.8399999999996908,14.819021241254516,92.94383105766467,71.56799775145555
2018-11-20,1625.67,2201.33,2151.74,1889.0,2110.7971428571427,2185.755,2220.750222222222,35.38999999999987,20.795625114000046,88.54477993374333,71.93503824950385
2018-11-19,1639.67,2216.0,2171.37,1896.0,2121.4285714285716,2180.0613333333336,2220.061777777778,19.63000000000011,29.667279636405485,83.48668610532208,72.10957059921046
2018-11-16,1648.67,2249.67,2192.96,1923.0,2133.33,2174.315666666667,2219.7337777777775,21.590000000000146,39.30094867479323,75.88155292128216,72.16556349135635
2018-11-15,1645.0,2221.67,2169.39,1916.0,2144.6985714285715,2168.4056666666665,2219.2837777777777,-23.570000000000164,35.98381507971161,68.54291395217969,72.35366264291812
2018-11-14,1610.0,2200.0,2157.93,1908.0,2153.6071428571427,2163.0613333333336,2219.3438888888886,-11.460000000000036,28.795038181623912,62.43406506857566,72.2997996121018
2018-11-13,1626.33,2241.33,2190.27,1940.0,2164.2871428571425,2158.1196666666665,2220.000888888889,32.340000000000146,26.042469619469127,53.26068864674259,71.75588671161626
2018-11-12,1641.67,2241.67,2186.52,1943.0,2174.311428571428,2155.364,2220.439888888889,-3.75,16.135816713870906,49.307786585882354,71.42440829229979
2018-11-09,1664.33,2273.67,2227.39,1965.0,2185.118571428571,2155.238,2220.7435555555553,40.86999999999989,22.555459376614227,49.111834195017835,71.39487973448901
2018-11-08,1668.67,2302.67,2255.78,1976.0,2197.177142857143,2156.148,2221.4283333333337,28.390000000000327,33.76053599318313,50.741622608027065,71.43249349086263
2018-11-07,1717.0,2396.0,2337.36,2039.0,2217.805714285714,2158.644333333333,2222.9103333333333,81.57999999999993,62.574390624081964,57.53952960226018,72.44289018259514
2018-11-06,1717.33,2381.0,2323.68,2037.0,2239.847142857143,2161.65,2224.039222222222,-13.680000000000291,69.4716214762992,63.619019277734516,73.21729083238479
2018-11-05,1705.33,2325.67,2283.37,2003.0,2257.7671428571425,2164.989,2224.7525555555553,-40.309999999999945,60.406640285202485,67.31062760581139,73.48158181712702
2018-11-02,1697.33,2294.0,2257.52,1983.0,2267.3742857142856,2167.254,2225.2328888888887,-25.84999999999991,52.74449350697725,69.28072596626187,73.55367914029677
2018-11-01,1695.67,2284.33,2254.91,1977.0,2277.1442857142856,2169.078666666667,2225.8153333333335,-2.6100000000001273,40.086702225393545,70.87993241332802,73.57910600718492
2018-10-31,1705.33,2248.0,2221.55,1963.0,2276.31,2172.0986666666668,2226.0822222222223,-33.35999999999967,41.33607302832021,71.12902636288246,73.51889408976682
2018-10-30,1710.67,2229.0,2211.89,1947.0,2270.04,2176.531,2226.4030000000002,-9.66000000000031,47.793463291571065,69.24034409761947,73.39176671230663
2018-10-29,1680.0,2208.67,2189.82,1924.0,2248.962857142857,2177.7956666666664,2225.8007777777775,-22.06999999999971,45.641419681535176,69.12095259426269,73.46791650431989
2018-10-26,1707.67,2261.33,2235.95,1963.0,2236.43,2179.698,2226.5843333333332,46.129999999999654,31.58588978331031,69.93239619309746,73.19235184477522
2018-10-25,1679.33,2219.0,2196.53,1931.0,2224.0242857142857,2183.078666666667,2226.9465555555557,-39.41999999999962,26.762364033130194,68.13044798807174,72.95909288078903
2018-10-24,1626.67,2163.67,2140.59,1879.0,2207.32,2185.1156666666666,2226.052222222222,-55.940000000000055,36.93108401790254,65.79988008022895,73.52295790257726
2018-10-23,1646.0,2209.0,2182.88,1901.0,2197.03,2186.663333333333,2225.3243333333335,42.289999999999964,31.023503456856734,65.15866451199138,73.6235364481438
2018-10-22,1656.67,2233.67,2202.12,1920.0,2194.2542857142857,2188.4043333333334,2224.202333333333,19.23999999999978,29.284501509201448,64.83921582057849,73.1931355228786
2018-10-19,1624.0,2175.0,2156.99,1875.0,2186.4114285714286,2188.4819999999995,2222.8423333333335,-45.13000000000011,31.07122968852177,64.79878475923394,73.29326026334218
2018-10-18,1599.0,2161.67,2135.33,1858.0,2178.6271428571426,2188.589333333334,2221.5125555555555,-21.659999999999854,36.43728892056674,64.70478844631765,73.7871049226351
2018-10-17,1631.33,2228.0,2195.86,1903.0,2172.9,2191.8863333333334,2220.5014444444446,60.5300000000002,28.129214944693985,62.35149770028623,73.50453122965222
2018-10-16,1607.0,2202.33,2172.55,1875.0,2169.4742857142855,2193.9829999999997,2219.3662222222224,-23.309999999999945,26.16331200956082,60.52151729982748,73.4467044799752
2018-10-15,1588.67,2150.33,2130.64,1838.0,2168.052857142857,2195.3439999999996,2217.4146666666666,-41.91000000000031,28.1861962175535,58.524241874311535,73.4448355266426
2018-10-12,1612.33,2167.67,2154.34,1863.0,2163.9757142857143,2197.303,2215.47,23.700000000000273,27.74468889673161,55.99841938407343,72.76135413870034
2018-10-11,1572.33,2118.33,2105.83,1821.0,2150.2200000000003,2196.9803333333334,2213.094111111111,-48.51000000000022,29.495780490413225,56.51150560256387,72.8120901162444
2018-10-10,1564.33,2115.0,2099.31,1820.0,2141.98,2196.412333333333,2210.8105555555558,-6.519999999999982,34.85856757535363,57.428072655426156,73.12483368769212
2018-10-09,1587.33,2145.0,2125.06,1850.0,2140.5128571428572,2195.523,2209.5415555555555,25.75,35.39706848335116,58.34302045303796,73.61475496143687
2018-10-08,1567.0,2116.33,2090.62,1822.0,2125.4785714285713,2192.8313333333335,2207.7658888888886,-34.440000000000055,29.892857246476975,61.28431563666982,74.53899238785816
2018-10-05,1541.33,2057.0,2047.21,1778.0,2107.5728571428567,2187.973,2205.671444444444,-43.409999999999854,34.22339634249949,66.8025157052443,76.37076774017252
2018-10-04,1529.0,2030.67,2019.85,1755.0,2091.7457142857143,2182.9883333333332,2203.3397777777777,-27.360000000000127,45.52867699203176,73.4821853190435,78.79392252473438
2018-10-03,1520.33,2036.67,2014.8,1748.0,2071.811428571428,2178.217333333333,2201.234,-5.0499999999999545,44.07972074578276,79.56039505731626,81.2612735931753
2018-10-02,1557.33,2097.0,2068.75,1790.0,2066.5142857142855,2174.1666666666665,2199.5352222222223,53.950000000000045,41.46046665574364,81.9822164628351,82.41972583775619
2018-10-01,1487.67,2020.67,1988.14,1719.0,2050.632857142857,2167.5539999999996,2196.679888888889,-80.6099999999999,47.63621371621762,88.6785993936095,85.22634779416471
2018-09-28,1523.0,2087.33,2046.49,1760.0,2039.4085714285716,2161.524,2194.8575555555553,58.34999999999991,34.66776765758477,90.59920147359962,86.66876945226211
2018-09-27,1554.33,2141.67,2098.36,1798.0,2040.5142857142857,2156.2766666666666,2193.668111111111,51.87000000000012,36.6406581360921,89.50394059301016,87.2549166298651
2018-09-26,1568.0,2183.0,2133.48,1815.0,2052.8385714285714,2149.480666666667,2193.302777777778,35.11999999999989,50.973526276162474,82.76694575706671,87.43917860453641
2018-09-25,1588.33,2210.67,2159.15,1834.0,2072.7385714285715,2143.9963333333335,2193.390777777778,25.670000000000073,61.95644476317865,76.00054512024326,87.40033699046734
2018-09-24,1618.0,2249.33,2196.11,1866.0,2098.6400000000003,2141.087666666667,2193.856888888889,36.960000000000036,70.94487249552617,72.04964953339186,87.30057013093231
2018-09-21,1593.33,2182.0,2141.84,1824.0,2109.0814285714287,2137.2316666666666,2193.3585555555555,-54.26999999999998,71.19072210870314,68.61723509707679,87.46978365620743
2018-09-20,1591.0,2223.0,2173.97,1851.0,2135.6285714285714,2134.5336666666667,2192.8928888888886,32.129999999999654,50.0984954633498,65.34380230713407,87.46009659894013
2018-09-19,1591.67,2207.33,2160.49,1849.0,2151.9142857142856,2132.4983333333334,2192.4403333333335,-13.480000000000018,31.291611687105572,63.463857218556676,87.52187977375083
2018-09-18,1616.33,2260.0,2202.32,1884.0,2166.7657142857142,2132.1793333333335,2192.21,41.83000000000038,25.831859437064324,63.073889233639,87.46767951345211
2018-09-17,1608.33,2251.67,2192.28,1876.0,2175.1657142857143,2132.2613333333334,2191.942888888889,-10.039999999999964,22.556705476998353,63.152959236276004,87.42992332492094
2018-09-14,1606.67,2232.67,2176.97,1867.0,2177.7114285714283,2130.2953333333335,2191.537555555555,-15.3100000000004,21.425131217574172,60.683509703658295,87.41365485179713
2018-09-13,1649.33,2319.0,2249.46,1927.0,2185.332857142857,2132.0596666666665,2191.5732222222223,72.49000000000024,34.53733328656434,63.38496577391848,87.43688133452564
2018-09-12,1664.0,2328.67,2257.54,1942.0,2201.8614285714284,2135.958,2191.484,8.079999999999927,37.78635442885438,67.39707352748124,87.36459234136896
2018-09-11,1652.67,2299.33,2233.4,1928.0,2210.3514285714286,2137.642,2190.818,-24.139999999999873,37.14619874257379,69.21650034542809,86.80607948941073
2018-09-10,1658.0,2313.33,2246.06,1935.0,2222.575714285714,2139.106666666667,2190.456888888889,12.659999999999854,31.680562841825633,71.06807966446699,86.50404794850901
2018-09-07,1651.67,2273.0,2214.13,1913.0,2224.2628571428572,2141.0113333333334,2190.219555555556,-31.929999999999836,30.72203157148926,72.31858175597026,86.40835525656423
2018-09-06,1664.0,2295.33,2233.09,1923.0,2230.092857142857,2144.27,2189.5937777777776,18.960000000000036,27.32566663803055,74.23099473520973,85.88428524998717
2018-09-05,1686.33,2316.0,2254.5,1941.0,2241.1685714285713,2146.224666666667,2188.9816666666666,21.409999999999854,15.248622266356533,76.37734813787436,85.21313881934805
2018-09-04,1703.33,2338.0,2271.35,1964.0,2244.2957142857144,2149.518,2188.4972222222223,16.84999999999991,19.012454566441352,79.61316484489174,84.61075668050266
2018-09-03,1679.33,2340.5,2260.77,1946.0,2244.7571428571428,2153.855666666667,2187.952888888889,-10.579999999999927,19.422243018742247,82.05666514327659,83.9770741348017
2018-08-31,1697.0,2343.0,2281.3,1966.0,2251.6,2158.087666666667,2187.4037777777776,20.5300000000002,22.88363316294136,85.29262436047871,83.19095114120019
2018-08-30,1669.67,2290.33,2239.26,1923.0,2250.628571428572,2162.5353333333337,2186.1225555555557,-42.039999999999964,23.29857751784728,85.95001617793451,81.45738125381185
2018-08-29,1706.67,2359.67,2299.07,1965.0,2262.7628571428572,2169.194,2185.9415555555556,59.809999999999945,23.24034689669385,88.58054786112886,81.18462806113905
2018-08-28,1711.67,2332.0,2278.75,1945.0,2269.285714285714,2174.317,2185.1983333333333,-20.320000000000164,19.655190034876,90.36635085372716,80.00379915435798
2018-08-27,1722.83,2350.67,2294.7,1966.0,2275.0285714285715,2181.119666666667,2184.670777777778,15.949999999999818,20.470974110218556,91.52253054031938,79.10854612551128
2018-08-24,1734.0,2370.0,2308.5,1987.0,2280.3357142857144,2189.8293333333336,2184.039333333333,13.800000000000182,23.888661786996256,90.76932414920441,77.86739383040782
2018-08-23,1718.33,2347.33,2285.43,1975.0,2283.8585714285714,2198.682,2183.358666666667,-23.070000000000164,22.287028686832546,86.46874230569261,76.68845416758631
2018-08-22,1695.33,2318.33,2262.7,1952.0,2281.2014285714286,2206.9453333333336,2182.7413333333334,-22.730000000000018,23.70648956905604,79.88476453694625,75.80889408795449
2018-08-21,1663.0,2266.33,2211.54,1918.0,2277.2414285714285,2211.7050000000004,2181.3304444444448,-51.159999999999854,32.54700673929729,75.50044999909395,74.03803950740199
2018-08-20,1638.67,2203.67,2156.93,1886.0,2256.9357142857143,2217.3313333333335,2180.083111111111,-54.61000000000013,53.95668783361395,63.62024811834813,73.48478706137357
2018-08-17,1616.0,2161.33,2118.42,1856.0,2234.0314285714285,2219.729,2178.8303333333333,-38.50999999999976,73.60529972555561,58.07330969585675,73.56510974446437
2018-08-16,1618.67,2170.33,2123.46,1865.0,2209.5685714285714,2220.565666666667,2177.6634444444444,5.039999999999964,78.38238161531865,56.42176626290833,73.60162246508467
2018-08-15,1612.67,2156.0,2109.66,1862.0,2181.162857142857,2219.771666666667,2175.9655555555555,-13.800000000000182,72.35202063900674,57.83934230159836,73.3855110776103
2018-08-14,1579.0,2132.67,2080.84,1833.0,2151.9357142857143,2217.161333333333,2174.269222222222,-28.81999999999971,64.06031893439587,62.26719464742953,73.80372444533002
2018-08-13,1584.33,2133.0,2086.18,1829.0,2126.718571428571,2213.4970000000003,2173.191222222222,5.339999999999691,45.14071275125599,66.6304872830963,74.3781298469536
2018-08-10,1590.33,2116.33,2082.42,1825.0,2108.272857142857,2211.5163333333335,2172.000666666667,-3.7599999999997635,27.725084139619476,69.64882262503937,74.96823553208188
2018-08-09,1586.0,2119.33,2088.82,1806.0,2098.542857142857,2208.678,2170.7634444444443,6.400000000000091,18.07515580059745,72.89122157115193,75.41561110295498
2018-08-08,1597.0,2146.0,2110.45,1820.0,2097.404285714286,2207.01,2170.5356666666667,21.629999999999654,16.821971603960936,74.58481984821042,75.56801484388338
2018-08-07,1585.67,2136.67,2104.8,1815.0,2094.7385714285715,2203.7593333333334,2170.8232222222223,-5.649999999999636,13.063476350451825,76.88590924861025,75.26410568142464
2018-08-06,1615.0,2162.0,2135.31,1847.0,2098.402857142857,2201.860333333333,2170.639111111111,30.509999999999764,19.80458424748865,77.87638265747319,75.33120213330346
2018-08-03,1572.67,2099.0,2081.92,1795.0,2098.557142857143,2198.692,2169.561777777778,-53.38999999999987,19.648551020771777,80.80248440229686,75.90317764426308
2018-08-02,1585.0,2126.0,2105.06,1813.0,2101.2542857142857,2193.8786666666665,2169.6723333333334,23.139999999999873,18.9497791186173,81.96650269314003,75.80069472886088
2018-08-01,1572.67,2121.67,2101.51,1801.0,2103.9814285714288,2188.677666666667,2169.9171111111114,-3.549999999999727,17.06770188666142,82.73439274395048,75.54129667828971
2018-07-31,1632.67,2199.0,2179.75,1862.0,2116.9714285714285,2186.8893333333335,2170.398222222222,78.23999999999978,31.826785066853184,82.31312892066681,75.46360041591257
2018-07-30,1669.0,2266.33,2239.25,1911.0,2135.3714285714286,2186.662333333333,2171.391111111111,59.5,55.70347907469166,82.15355897984671,75.77794656221366
2018-07-27,1669.33,2262.33,2235.64,1918.0,2154.0628571428574,2187.3793333333333,2172.2908888888887,-3.6100000000001273,64.9241264134376,82.49470762305752,76.05730949230446
2018-07-26,1712.33,2331.33,2299.1,1973.0,2177.4614285714288,2189.5796666666665,2174.146333333333,63.460000000000036,83.80782012650768,84.60918779052477,77.09586774529784
2018-07-25,1668.33,2278.0,2245.27,1923.0,2200.797142857143,2189.272,2175.7943333333337,-53.82999999999993,75.05603811295751,84.38145099363182,77.012376942131
2018-07-24,1673.67,2278.33,2248.26,1923.0,2221.2542857142857,2188.502333333333,2177.3344444444447,2.9900000000002365,63.190337568137764,83.70960957867206,77.06070693275532
2018-07-23,1694.67,2321.67,2281.14,1948.0,2246.9157142857143,2189.1813333333334,2179.4603333333334,32.879999999999654,37.850924629498905,84.3958149290462,77.25789991842247
2018-07-20,1715.67,2346.0,2306.67,1970.0,2265.0471428571427,2190.027,2181.805888888889,25.5300000000002,29.872661814426092,85.47095437913582,77.88433229897834
2018-07-19,1710.0,2316.33,2277.92,1963.0,2270.5714285714284,2191.315666666667,2183.6104444444445,-28.75,27.811416379282445,86.52380747488827,78.21182415670832
2018-07-18,1722.67,2360.33,2313.38,1988.0,2281.677142857143,2191.7926666666667,2185.799666666667,35.460000000000036,27.048906765562126,87.1753262681105,79.06090581251208
2018-07-17,1747.33,2419.67,2369.76,2029.0,2291.7714285714287,2194.826333333333,2188.222111111111,56.38000000000011,43.07286788325178,91.76831541302539,81.31358287874828
2018-07-16,1765.33,2417.33,2386.23,2039.0,2311.9085714285716,2197.8773333333334,2190.6094444444443,16.4699999999998,50.088486511582495,96.59775181016838,83.9254067988167
2018-07-13,1818.33,2523.33,2473.27,2119.0,2344.052857142857,2203.3696666666665,2193.724,87.03999999999996,70.48253110199818,107.20612094893009,89.05796629873005
2018-07-12,1798.0,2488.33,2443.97,2090.0,2367.3142857142857,2208.6543333333334,2196.7748888888887,-29.300000000000182,73.0804038620402,115.01397362458371,92.83795263740444
2018-07-11,1799.67,2486.67,2444.57,2086.0,2387.0142857142855,2214.7166666666667,2199.9597777777776,0.6000000000003638,72.59311098149635,122.50980550039175,96.34100135165998
2018-07-10,1809.0,2515.33,2468.11,2104.0,2414.184285714286,2223.2690000000002,2203.046888888889,23.539999999999964,59.33808216739603,130.94546625795653,100.3932888173702
2018-07-09,1781.0,2466.0,2421.59,2062.0,2429.6428571428573,2232.091,2205.6587777777777,-46.51999999999998,39.46858781202808,135.1691487540431,102.9829419581803
2018-07-06,1787.33,2481.33,2435.77,2076.0,2439.0728571428576,2242.6693333333333,2207.974111111111,14.179999999999836,29.370414658443735,138.34704851961123,105.78145496924608
2018-07-05,1808.67,2492.0,2451.11,2096.0,2448.3414285714284,2253.591,2210.1444444444446,15.340000000000146,17.920695141416967,141.50855115770898,108.73586538208967
2018-07-04,1798.67,2479.5,2438.43,2095.0,2443.3642857142854,2264.55,2211.2674444444447,-12.680000000000291,14.319607605334438,142.7031841466095,110.57091197151337
2018-07-03,1797.0,2467.0,2427.61,2083.0,2441.0271428571427,2276.109,2212.4222222222224,-10.819999999999709,15.4914059145351,141.34729170183203,112.28750056746217
2018-07-02,1831.33,2511.33,2468.24,2126.0,2444.4085714285716,2288.8443333333335,2214.4763333333335,40.629999999999654,18.65409376924224,140.85554888981667,115.25176995314767
2018-06-29,1827.0,2521.33,2476.76,2122.0,2445.6442857142856,2301.989,2216.912333333333,8.520000000000437,20.66405724853437,139.31929446194064,118.44451924574544
2018-06-28,1811.33,2464.67,2428.27,2098.0,2446.598571428571,2313.3040000000005,2218.8385555555556,-48.49000000000024,19.488894641606542,135.13098372623801,120.46187233548942
2018-06-27,1768.67,2397.67,2369.74,2046.0,2437.1657142857143,2321.9469999999997,2220.485111111111,-58.5300000000002,35.227906957943766,129.899873036464,121.50759305083044
2018-06-26,1811.33,2490.33,2454.64,2103.0,2437.6699999999996,2333.608333333333,2223.182333333333,84.90000000000009,35.485114250900146,125.35746751871287,123.98370477392646
2018-06-25,1816.33,2508.0,2469.44,2111.0,2442.1,2344.7459999999996,2226.289222222222,14.800000000000182,37.47563875460986,121.92803549094755,126.6138693539891
2018-06-22,1814.0,2533.33,2480.28,2132.0,2449.6242857142856,2358.0246666666662,2229.004,10.840000000000146,39.323422137923075,113.73429388323503,129.4118103753932
2018-06-21,1822.33,2531.67,2483.06,2140.0,2451.741428571429,2370.624666666667,2232.1876666666667,2.7799999999997453,40.861586047919666,105.3743917311214,132.10047919018766
2018-06-20,1843.67,2570.0,2512.88,2169.0,2456.9014285714284,2384.337,2236.324222222222,29.820000000000164,46.44644242944169,95.4449008828781,134.99712076780776
2018-06-19,1785.33,2469.33,2421.33,2091.0,2455.91,2392.389666666667,2238.9736666666668,-91.55000000000018,47.22696863797648,87.44444981468355,136.27034043337457
2018-06-18,1780.33,2487.33,2432.84,2096.0,2464.924285714286,2398.8426666666664,2241.537222222222,11.510000000000218,31.412508049665846,82.77194635290176,137.73159880758115
2018-06-15,1806.0,2528.33,2474.5,2129.0,2467.761428571429,2406.8046666666664,2245.0651111111115,41.659999999999854,31.225139674380205,77.87518225990148,139.59543019312676
2018-06-14,1738.33,2438.67,2387.75,2053.0,2456.0914285714284,2409.7596666666664,2247.869777777778,-86.75,43.38921695173551,75.28625846551881,139.9013262455402
2018-06-13,1695.67,2393.33,2340.9,1986.0,2436.1800000000003,2412.947333333333,2249.4813333333336,-46.84999999999991,59.448112109632454,69.91437309392181,140.13066862844423
2018-06-12,1738.0,2429.67,2390.29,2027.0,2422.9271428571433,2417.6816666666664,2251.9006666666664,49.38999999999987,57.56613348033603,62.82751072644409,140.66613779820588
2018-06-11,1726.0,2403.33,2366.67,2005.0,2402.04,2420.5326666666665,2254.523222222222,-23.61999999999989,44.53949333718761,58.18706586588932,140.58019805407886
2018-06-08,1737.33,2410.67,2379.6,2023.0,2396.078571428571,2422.963666666667,2257.0261111111113,12.929999999999836,44.31944247189038,54.683978583643935,140.7816149709823
2018-06-07,1669.0,2320.33,2291.37,1937.0,2375.868571428571,2423.412,2259.0876666666663,-88.23000000000002,55.58574680335079,53.49604744719039,139.8983963093138
2018-06-06,1695.0,2345.0,2319.97,1971.0,2353.792857142857,2423.6316666666667,2261.539444444444,28.59999999999991,37.69125217532239,53.04023990244407,138.99744162486377
2018-06-05,1696.67,2346.0,2316.0,1984.0,2343.542857142857,2421.8396666666667,2263.661,-3.9699999999998,36.659600705371105,55.76144561598765,138.34657363297896
